"Identifier","Context","Source string","Translation"
"GLAG017FO","Ford","Ready to come back and get your new merit badge?","Ready to come back and get your new merit badge?"
"GLAG018RA","Raz","Yes!","Yes!"
"GLAG019RA","Raz","No. Not yet.","No. Not yet."
"GLAG020FO","Ford","Alrighty then.","Alrighty then."
"GLZB041TO","System","Straitjacket","Straitjacket"
"GLZB042TO","System","Birthday Cake","Birthday Cake"
"GLZB043TO","System","Gloria's Trophy","Gloria's Trophy"
"GLZB044TO","System","Loboto's Portrait","Loboto's Portrait"
"GLZB045TO","System","Lili's Bracelet","Lili's Bracelet"
"GLZB046TO","System","Pokeylope","Pokeylope"
"GLAZ000TO","System","The Catwalks","The Catwalks"
"GLAZ001TO","System","Theater Stage","Theater Stage"
"GLAZ002TO","System","Fan Room","Fan Room"
"GLAZ003TO","System","Party Entrance","Party Entrance"
"GLAZ004TO","System","The Race!","The Race!"
"GLAZ005TO","System","The Neighborhood Post Office","The Neighborhood Post Office"
"GLAZ006TO","System","Boyd's House","Boyd's House"
"GLAZ007TO","System","Saint Bernard Alley","Saint Bernard Alley"
"GLAZ008TO","System","Dalmatian Alley","Dalmatian Alley"
"GLAZ009TO","System","Matador's Apartment","Matador's Apartment"
"GLAZ010TO","System","The Trenches","Окопи"
"GLAZ011TO","System","The Cannon","The Cannon"
"GLAA004RA","Raz","I'm ready.","I'm ready."
"GLZE015TO","System","Control speed with LEFT {Joystick} or use it to change rails when jumping.","Control speed with LEFT {Joystick} or use it to change rails when jumping."
"GLZF019TO","System","Use Smelling Salts to exit this level.","Use Smelling Salts to exit this level."
"GLZB047TO","System","Oarsman","Oarsman"
"GLZB048TO","System","Basic Braining","Basic Braining"
"GLZB049TO","System","RANK","RANK"
"GLZA052TO","System","Hey, if you blow that thing on the beach then our Hulking Lungfish friend is going to come up out of the water and take you to the other side of the lake. You sure you want to do that?","Hey, if you blow that thing on the beach then our Hulking Lungfish friend is going to come up out of the water and take you to the other side of the lake. You sure you want to do that?"
"GLZA053TO","System","{AButton} Yes","{AButton} Так"
"GLZA054TO","System","{BButton} No","{BButton} Ні"
"GLZF020TO","System","PALM MEGABOMB! After you start a PALM BOMB, press {XButton} as many times as you can before you hit the ground.  The more times you press {XButton} the higher the bonus damage!","PALM MEGABOMB! After you start a PALM BOMB, press {XButton} as many times as you can before you hit the ground.  The more times you press {XButton} the higher the bonus damage!"
"GLZF021TO","System","WRECKING BALL! Once you've earned this LEVITATION powerup, your Thought Bubble becomes a deadly weapon at full speed!","WRECKING BALL! Once you've earned this LEVITATION powerup, your Thought Bubble becomes a deadly weapon at full speed!"
"GLZF022TO","System","CHAIN BLAST! Your PSI Blast will bounce from one enemy to the next, damaging up to 3 nearby enemies at once!","CHAIN BLAST! Your PSI Blast will bounce from one enemy to the next, damaging up to 3 nearby enemies at once!"
"GLZF023TO","System","THERMAL DETONATION! Your PYROKINESIS power will now invoke a massive explosion around the target, setting fire to anything nearby!","THERMAL DETONATION! Your PYROKINESIS power will now invoke a massive explosion around the target, setting fire to anything nearby!"
"GLZF024TO","System","ADVANCED INVISIBILITY! Invisibility lasts twice as long!","ADVANCED INVISIBILITY! Invisibility lasts twice as long!"
"GLZF026TO","System","PSI BLAST upgrade at rank:","PSI BLAST upgrade at rank:"
"GLZF027TO","System","See Ford for details!","See Ford for details!"
"GLZB051TO","System","Mental Magnet","Mental Magnet"
"GLZF028TO","System","Clairvoyance lets you see through the eyes of another. Try it on a person directly, or on a handheld object that bears this special aura: {ClairvoyanceEye}","Clairvoyance lets you see through the eyes of another. Try it on a person directly, or on a handheld object that bears this special aura: {ClairvoyanceEye}"
"GLZB052TO","System","Musket","Musket"
"GLZB053TO","System","Psycho-Portal","Psycho-Portal"
"GLZE016TO","System","Now promoted to Rank:","Now promoted to Rank:"
"GLZE017TO","System","ALL LEVELS 100% COMPLETE!  CONGRATULATIONS, PSYCHOMASTER","ALL LEVELS 100% COMPLETE!  CONGRATULATIONS, PSYCHOMASTER"
"GLZD373TO","System","Granted","Granted"
"GLZD374TO","System","Denied","Denied"
"GLZD375TO","System","Please enter a nickname!","Please enter a nickname!"
"GLZD376TO","System","Enter","Enter"
"GLZD377TO","System","PSI CARDS REDEEMED","PSI CARDS REDEEMED"
"GLZD378TO","System","Empty","Empty"
"GLZD379TO","System","Corrupt","Corrupt"
"GLZD380TO","System","{LeftFlipper} Prev","{LeftFlipper} Назад"
"GLZD381TO","System","{RightFlipper} Start Over","{RightFlipper} Почати заново"
"GLZD382TO","System","{RightFlipper} Next","{RightFlipper} Далі"
"GLZD383TO","System","Yes","Так"
"GLZD384TO","System","Cancel","Скасувати"
"GLZB054TO","System","Collects MENTAL COBWEBS.","Collects MENTAL COBWEBS."
"GLZB055TO","System","Changes the color of your Levitation Ball.","Changes the color of your Levitation Ball."
"GLZB056TO","System","Attracts MENTAL HEALTH and other useful psychic energies.","Attracts MENTAL HEALTH and other useful psychic energies."
"GLZB057TO","System","Replenishes MENTAL HEALTH when opened. Automatically opens when MENTAL HEALTH is gone completely. Very handy!","Replenishes MENTAL HEALTH when opened. Automatically opens when MENTAL HEALTH is gone completely. Very handy!"
"GLZB058TO","System","Used to make PSI CHALLENGE MARKERS.","Used to make PSI CHALLENGE MARKERS."
"GLZB059TO","System","Locates deep, valuable ARROWHEADS.","Locates deep, valuable ARROWHEADS."
"GLZF029TO","System","From now on, useful psychic energy will automatically be drawn towards you from a distance.","From now on, useful psychic energy will automatically be drawn towards you from a distance."
"GLZF030TO","System","Talk to Ford Cruller when you want to do some colorizing.","Talk to Ford Cruller when you want to do some colorizing."
"GLAE011TO","System","{WhiteBall}","{WhiteBall}"
"GLAE012TO","System","{PinkBall}","{PinkBall}"
"GLAE013TO","System","{YellowBall}","{YellowBall}"
"GLAE014TO","System","{PurpleBall}","{PurpleBall}"
"GLAE015TO","System","{BlueBall}","{BlueBall}"
"GLAE016TO","System","{LightPurpleBall}","{LightPurpleBall}"
"GLAE017TO","System","{CyanBall}","{CyanBall}"
"GLAE018TO","System","{GreenBall}","{GreenBall}"
"GLAE019TO","System","{OrangeBall}","{OrangeBall}"
"GLAE020TO","System","{LightGreenBall}","{LightGreenBall}"
"GLAE021TO","System","{LightPeachBall}","{LightPeachBall}"
"GLAE022TO","System","{RedBall}","{RedBall}"
"GLAE023TO","System","{LightPinkBall}","{LightPinkBall}"
"GLAE024TO","System","{LightestPinkBall}","{LightestPinkBall}"
"GLZD385TO","System","Visual Effects","Visual Effects"
"GLZD386TO","System","Additional Music","Additional Music"
"GLZD387TO","System","Additional Programming","Additional Programming"
"GLZD388TO","System","CAST","CAST"
"GLZD389TO","System","Special Thanks (Double Fine Productions)","Special Thanks (Double Fine Productions)"
"GLZD390TO","System","EVP, Creative Director","EVP, Creative Director"
"GLZD391TO","System","VP Product Development","VP Product Development"
"GLZD392TO","System","Producer","Producer"
"GLZD393TO","System","Product Development Manager","Product Development Manager"
"GLZD394TO","System","EVP Sales and Marketing","EVP Sales and Marketing"
"GLZD395TO","System","VP Marketing","VP Marketing"
"GLZD396TO","System","Senior Product Manager","Senior Product Manager"
"GLZD397TO","System","Associate Product Manager","Associate Product Manager"
"GLZD398TO","System","Marketing Assistant","Marketing Assistant"
"GLZD399TO","System","PR Account Director","PR Account Director"
"GLZD400TO","System","QA Manager","QA Manager"
"GLZD401TO","System","QA Project Lead","QA Project Lead"
"GLZD402TO","System","Lead Testers","Lead Testers"
"GLZD403TO","System","Testers","Testers"
"GLZG045TO","System","{XButton} Info","{XButton} Info"
"GLZG046TO","System","Use the LEFT {Joystick} or {DPad} to navigate the Journal.","Використовуйте ЛІВИЙ {Joystick} або {DPad} для навігації журналом."
"GLZG047TO","System","On this page, you can see what you've collected in the current area. Make sure to come back here after you've collected some FIGMENTS, so you can look at them up close with the FIGMENT VIEWER option.","На цій сторінці написано, що ви зібрали на поточній локації. Після збирання ВИГАДОК, ви можете роздивитися їх у розділі ПЕРЕГЛЯДУ ВИГАДОК."
"GLZG048TO","System","This page shows you how you're doing in the bigger scheme of things.  Also, once you get your SCAVENGER HUNT LIST, this is where you'll keep it.","На цій сторінці написаний ваш загальний прогрес. Також, коли ви отримаєте СПИСОК ПОГОНІ ЗА МОТЛОХОМ, він знаходитиметься тут."
"GLZG049TO","System","This page automatically remembers what tasks you're working on. If you're ever unsure what to do next, come back here to jog your memory.","Ця сторінка автоматично запам'ятовує поточні завдання. Якщо ви не певні, що робити далі, ця сторінка вам нагадає."
"GLZG050TO","System","Once you've cracked open a MENTAL VAULT, you'll store the memories you find in here.  Come back and watch them as many times as you'd like.","Once you've cracked open a MENTAL VAULT, you'll store the memories you find in here.  Come back and watch them as many times as you'd like."
"GLZG051TO","System","This handy map shows you the layout of the camp.  Your position is marked with a {RedTriangle}.  The next place you should go is marked with a {MapHighlightMark}. If you ever feel like you don't know where to go, come on back and check out your map!","Ця зручна мапа показує вам план табору. Ваше місцезнаходження помічено як {RedTriangle}. Наступне місце, куди вам треба, помічено як {MapHighlightMark}. Якщо колись не знатимете, куди треба йти, подивіться на мапу!"
"GLAY003RA","Raz","Can't get a good grip.","Can't get a good grip."
"GLZD404TO","System","Help Sasha get censors under control.","Help Sasha get censors under control."
"GLZD405TO","System","Get a Marksmanship Learner's Permit from Ford Cruller.","Get a Marksmanship Learner's Permit from Ford Cruller."
"GLZD406TO","System","Show Sasha my Marksmanship Learner's Permit.","Show Sasha my Marksmanship Learner's Permit."
"GLZD407TO","System","Earn a real Marksmanship Merit Badge in Sasha's mind.","Earn a real Marksmanship Merit Badge in Sasha's mind."
"GLZD408TO","System","Get inside the nightmarish tower.","Get inside the nightmarish tower."
"GLZD409TO","System","Get Levitation Merit Badge from Milla Vodello.","Get Levitation Merit Badge from Milla Vodello."
"GLZD410TO","System","Return to the Brain Tumbler in Sasha's Lab.","Return to the Brain Tumbler in Sasha's Lab."
"GLZD411TO","System","Get to Kochamara Tower and destroy it.","Get to Kochamara Tower and destroy it."
"GLZD412TO","System","Find a way to get through the laser-shield tunnel protecting the prison.","Find a way to get through the laser-shield tunnel protecting the prison."
"GLZD413TO","System","Destroy the prison to free the pilot.","Destroy the prison to free the pilot."
"GLZD414TO","System","Climb the tower to destroy the antenna.","Climb the tower to destroy the antenna."
"GLZD415TO","System","Find the Milkman.","Find the Milkman."
"GLZD416TO","System","Find the Clairvoyance badge in Boyd's house.","Find the Clairvoyance badge in Boyd's house."
"GLZD417TO","System","Practice Clairvoyance on living subject.","Practice Clairvoyance on living subject."
"GLZD418TO","System","Go to the Graveyard and search the Milkman's Grave.","Go to the Graveyard and search the Milkman's Grave."
"GLZD419TO","System","Get past the ""Road Crew.""","Get past the ""Road Crew."""
"GLZD420TO","System","Find disguise to pass as sewer worker.","Find disguise to pass as sewer worker."
"GLZD421TO","System","Back","Назад"
"GLAY004RA","Raz","Ahh! Confusion... grenade...","Ahh! Confusion... grenade..."
"GLAY005RA","Raz","so... dizzy... who... am I?","so... dizzy... who... am I?"
"GLZD422TO","System","Invert 1st-person Vert.","Обернути вид від 1-ї особи по осі Y"
"GLZD423TO","System"," /"," /"
"GLAE025TO","System","{LightOrangeBall}","{LightOrangeBall}"
"GLZD424TO","System","Buy a COBWEB DUSTER at the camp store.","Buy a COBWEB DUSTER at the camp store."
"GLZD425TO","System","Cure Bonita's stage fright.","Cure Bonita's stage fright."
"GLZD426TO","System","Find the candle in the old prop room.","Find the candle in the old prop room."
"GLZD427TO","System","Use candle to light the big spotlight.","Use candle to light the big spotlight."
"GLZD428TO","System","Find a way up to the catwalks.","Find a way up to the catwalks."
"GLZD429TO","System","Find the right script and play it on the right set to get access to the catwalks.","Find the right script and play it on the right set to get access to the catwalks."
"GLZD430TO","System","Get rid of any ""burglars"" scampering on the Carpenter's roof.","Get rid of any ""burglars"" scampering on the Carpenter's roof."
"GLZD431TO","System","Recruit another peasant to fight the new soldier.","Recruit another peasant to fight the new soldier."
"GLZD432TO","System","Move the Snail piece to the restaurant so the Hearty Knight can have a decent meal.","Move the Snail piece to the restaurant so the Hearty Knight can have a decent meal."
"GLZD433TO","System","Free the gears and lower the drawbridge to Napoleon's stronghold!","Free the gears and lower the drawbridge to Napoleon's stronghold!"
"GLZB060TO","System","""Goodbye Hagatha Home""","""Goodbye Hagatha Home"""
"GLZB061TO","System","""Knight of Joy""","""Knight of Joy"""
"GLZB062TO","System","""The Day the Mail Boat Finally Came""","""The Day the Mail Boat Finally Came"""
"GLZD434TO","System","Saving preferences.  Please don't turn off your Xbox console.","Saving preferences.  Please don't turn off your Xbox console."
"GLAY006RA","Raz","Okay.","Okay."
"GLZD510TO","System","Brain Hunt Checklist","Brain Hunt Checklist"
"GLZD435TO","System","Saving AUTOSAVE: POINT OF NO RETURN. Please don't turn off your Xbox console.","Saving AUTOSAVE: POINT OF NO RETURN. Please don't turn off your Xbox console."
"GLZD436TO","System","POINT OF NO RETURN","POINT OF NO RETURN"
"GLZD437TO","System","All Mental Cobwebs Cleared!","All Mental Cobwebs Cleared!"
"GLZD438TO","System","All Emotional Baggage Sorted!","All Emotional Baggage Sorted!"
"GLZD439TO","System","All Figments Collected!","All Figments Collected!"
"GLZD440TO","System","PRIMAL MEMORIES unlocked in JOURNAL","PRIMAL MEMORIES unlocked in JOURNAL"
"GLZD441TO","System","Whispering Rock","Шепіткий Камінь"
"GLZD442TO","System","Welcome to Whispering Rock","Welcome to Whispering Rock"
"GLZD443TO","System","The White Room","The White Room"
"GLZD444TO","System","Sasha Recruits","Sasha Recruits"
"GLZD445TO","System","Something in the Woods","Something in the Woods"
"GLZD446TO","System","Fish Stories","Fish Stories"
"GLZD447TO","System","Shut Up and Do What?","Shut Up and Do What?"
"GLZD448TO","System","Sasha Lectures","Sasha Lectures"
"GLZD449TO","System","Brainless Dogen","Brainless Dogen"
"GLZD450TO","System","Lili Leaps to Action","Lili Leaps to Action"
"GLZD451TO","System","Lili Kidnapped!","Lili Kidnapped!"
"GLZD452TO","System","Oleander, Morceau","Oleander, Morceau"
"GLZD453TO","System","Bobby and Lili","Bobby and Lili"
"GLZD454TO","System","Self: Via Brain Tumbler","Self: Via Brain Tumbler"
"GLZD455TO","System","The Caravan","The Caravan"
"GLZD456TO","System","Mr. Bun","Mr. Bun"
"GLZD457TO","System","Shadow Monster","Shadow Monster"
"GLZD458TO","System","Loboto and Dogen","Loboto and Dogen"
"GLZD459TO","System","Dogen Sneezes","Dogen Sneezes"
"GLZD460TO","System","Blueprint Brain Tank","Blueprint Brain Tank"
"GLZD461TO","System","I Know that White Room!","I Know that White Room!"
"GLZD462TO","System","Nein, Sasha","Nein, Sasha"
"GLZD463TO","System","Victory for Good Taste","Victory for Good Taste"
"GLZD464TO","System","Multiple Attackers","Multiple Attackers"
"GLZD465TO","System","Censory Overload","Censory Overload"
"GLZD466TO","System","The Mega Censor","The Mega Censor"
"GLZD467TO","System","Vodello, Milla","Vodello, Milla"
"GLZD468TO","System","Beneath Oblongata","Beneath Oblongata"
"GLZD469TO","System","Voyage to the Bottom of the Lake","Voyage to the Bottom of the Lake"
"GLZD470TO","System","High Noon with Fish","High Noon with Fish"
"GLZD471TO","System","By the Drowned Spirit","By the Drowned Spirit"
"GLZD472TO","System","Lungfish, The Hulking","Lungfish, The Hulking"
"GLZD473TO","System","Goggalor Attacks","Goggalor Attacks"
"GLZD474TO","System","The Lungfish Liberation Front","The Lungfish Liberation Front"
"GLZD475TO","System","Freedom!","Freedom!"
"GLZD476TO","System","Kochamara to the Rescue","Kochamara to the Rescue"
"GLZD477TO","System","Die, Kochamara, Die!","Die, Kochamara, Die!"
"GLZD478TO","System","Cooper, Boyd","Cooper, Boyd"
"GLZD479TO","System","To Promote Niceness","To Promote Niceness"
"GLZD480TO","System","The Way of the Rainbow Squirts","The Way of the Rainbow Squirts"
"GLZD481TO","System","I am the Milkman","I am the Milkman"
"GLZD482TO","System","Von Gouton, Gloria","Von Gouton, Gloria"
"GLZD483TO","System","Bonita Shines","Bonita Shines"
"GLZD484TO","System","The Phantom Strikes","The Phantom Strikes"
"GLZD485TO","System","Jasper Unmasked","Jasper Unmasked"
"GLZD486TO","System","Bonaparte, Fred","Bonaparte, Fred"
"GLZD487TO","System","Teglee, Edgar","Teglee, Edgar"
"GLZD488TO","System","Edgar's House of Cards","Edgar's House of Cards"
"GLZD489TO","System","Showdown with El Odio","Showdown with El Odio"
"GLZD490TO","System","What's that Spell?","What's that Spell?"
"GLZD491TO","System","Dead Dingo","Dead Dingo"
"GLZD492TO","System","Thorney Towers","Thorney Towers"
"GLZD493TO","System","Crossing Oblongata","Crossing Oblongata"
"GLZD494TO","System","Lili in the Tower","Lili in the Tower"
"GLZD495TO","System","Edgar's Rage","Edgar's Rage"
"GLZD496TO","System","Fred's Victory","Fred's Victory"
"GLZD497TO","System","Disorderlies","Disorderlies"
"GLZD498TO","System","Turtle Soup","Turtle Soup"
"GLZD499TO","System","Daddy's Here","Daddy's Here"
"GLZD500TO","System","Psychonaut Showdown","Psychonaut Showdown"
"GLZD501TO","System","Linda and Sam","Linda and Sam"
"GLZD502TO","System","I Lose my Mind","I Lose my Mind"
"GLZD503TO","System","Young Oleander/Self","Young Oleander/Self"
"GLZD504TO","System","The Butcher","The Butcher"
"GLZD505TO","System","My Dad","My Dad"
"GLZD506TO","System","Primal Memories","Primal Memories"
"GLAZ012TO","System","Caravan","Caravan"
"GLAZ013TO","System","Hatching Grounds","Hatching Grounds"
"GLZD507TO","System","Saving game.  Please don't turn off your Xbox console.","Saving game.  Please don't turn off your Xbox console."
"GLZE018TO","System","This save game appears to be damaged and cannot be used. Press {Abutton} to continue.","This save game appears to be damaged and cannot be used. Press {Abutton} to continue."
"GLZD508TO","System","Buy a DOWSING ROD at the camp store.","Buy a DOWSING ROD at the camp store."
"GLZD509TO","System","Find enough DEEP ARROWHEADS with the DOWSING ROD to afford the COBWEB DUSTER.","Find enough DEEP ARROWHEADS with the DOWSING ROD to afford the COBWEB DUSTER."
"GLZD511TO","System","Bring brains back to Agent Cruller to increase MENTAL HEALTH POTENTIAL!","Bring brains back to Agent Cruller to increase MENTAL HEALTH POTENTIAL!"
"GLZD512TO","System","Brainless!","Brainless!"
"GLZD513TO","System","Brain Found--Must Return to Agent Cruller.","Brain Found--Must Return to Agent Cruller."
"GLZD514TO","System","Re-brained!","Re-brained!"
"GLZD515TO","System","PSI Challenge Markers","Псимаркери"
"GLZD516TO","System","Scavenger Hunt Items","Scavenger Hunt Items"
"GLZD517TO","System","PSI Cards","Псикарти"
"GLZD518TO","System","Brains","Мізки"
"GLZD519TO","System","Cobwebs","Павутина"
"GLZD520TO","System","Vaults","Vaults"
"GLZD521TO","System","PSI Cadet Rank","Ранг псикадета"
"GLZD522TO","System","Arrowheads","Наконечники"
"GLZD523TO","System","Scavenger Hunt Items Found","Список погоні за мотлохом"
"GLZD524TO","System","Emotional Baggage Sorted","Возз'єднано емоційних багажів"
"GLZD525TO","System","Redeem these with Ford!","Віднесіть їх Форду!"
"GLZD528TO","System","PSI Cores","Псіядра"
"GLZD530TO","System","Bobby Zilch","Bobby Zilch"
"GLZD531TO","System","Dogen Boole","Dogen Boole"
"GLZD532TO","System","Benny ""The Nose"" Fideleo","Benny ""The Nose"" Fideleo"
"GLZD533TO","System","Elka Doom","Elka Doom"
"GLZD534TO","System","Kitty Bubai","Kitty Bubai"
"GLZD535TO","System","Chloe Barge","Chloe Barge"
"GLZD536TO","System","Franke Athens","Franke Athens"
"GLZD537TO","System","J.T. Hoofburger","J.T. Hoofburger"
"GLZD538TO","System","Quentin Hedgemouse","Quentin Hedgemouse"
"GLZD539TO","System","Vernon Tripe","Vernon Tripe"
"GLZD540TO","System","Milka Phage","Milka Phage"
"GLZD541TO","System","Crystal Flowers Snagrash","Crystal Flowers Snagrash"
"GLZD542TO","System","Clem Foote","Clem Foote"
"GLZD543TO","System","Nils Lutefisk","Nils Lutefisk"
"GLZD544TO","System","Maloof Canola","Maloof Canola"
"GLZD545TO","System","Mikhail Bulgakov","Mikhail Bulgakov"
"GLZD546TO","System","Phoebe Love","Phoebe Love"
"GLZD547TO","System","Elton Fir","Elton Fir"
"GLZD548TO","System","Chops Sweetwind","Chops Sweetwind"
"GLZD549TO","System","View Reel:","View Reel:"
"GLZD550TO","System","View Movie:","View Movie:"
"GLZD551TO","System","{AButton} Select","{AButton} Вибрати"
"GLZD552TO","System","Out of Map Range","Out of Map Range"
"GLZD553TO","System","Basic Braining Merit Badge viewable in JOURNAL.","Basic Braining Merit Badge viewable in JOURNAL."
"GLZD554TO","System","Y","Y"
"GLZD555TO","System","N","N"
"GLZD556TO","System","{Abutton} Zoom in","{Abutton} Zoom in"
"GLZD557TO","System","{Abutton} Zoom out","{Abutton} Zoom out"
"GLAZ014TO","System","Stage Entrance","Stage Entrance"
"GLZD558TO","System","This profile","This profile"
"GLZD559TO","System","Not found yet.","Not found yet."
"GLZD560TO","System","Please free","Please free"
"GLZD561TO","System","more blocks.","more blocks."
"GLZD562TO","System","Autosave:","Autosave:"
"GLZD563TO","System","This Profile is damaged","This Profile is damaged"
"GLZF035TO","System","Try the PALM MEGABOMB! Start a PALM BOMB, and then smash {MeleeButton} as fast as you can!","Try the PALM MEGABOMB! Start a PALM BOMB, and then smash {MeleeButton} as fast as you can!"
"GLZF037TO","System","The Collective Unconscious","The Collective Unconscious"
"GLZD564TO","System","Character Modeling and Rigging","Character Modeling and Rigging"
"GLZD565TO","System","Director of Creative Services","Director of Creative Services"
"GLZD566TO","System","Package and Manual Design","Package and Manual Design"
"GLZD567TO","System","Web Site Design","Web Site Design"
"GLZD568TO","System","MAJESCO WOULD LIKE TO THANK","MAJESCO WOULD LIKE TO THANK"
"GLZD569TO","System","DOUBLE FINE WOULD LIKE TO THANK","DOUBLE FINE WOULD LIKE TO THANK"
"GLZD570TO","System","...and the volunteer tester army!","...and the volunteer tester army!"
"GLZD571TO","System","Very Special Thanks","Very Special Thanks"
"GLZD572TO","System","Senior Graphics Architect","Senior Graphics Architect"
"GLZD573TO","System","why aren't you pressing START???","why aren't you pressing START???"
"GLZF038TO","System","TK EXTENSION! Your TELEKINESIS range has been extended!","TK EXTENSION! Your TELEKINESIS range has been extended!"
"GLZF040TO","System","ROLLING HAVOC! Wrecking Ball activates as soon as you start rolling on the Levitation Ball!","ROLLING HAVOC! Wrecking Ball activates as soon as you start rolling on the Levitation Ball!"
"GLZF042TO","System","SENSORY SCRAMBLE! You further cloud your enemies' minds, and Confusion lasts twice as long.","SENSORY SCRAMBLE! You further cloud your enemies' minds, and Confusion lasts twice as long."
"GLZF043TO","System","PSYCHIC REGENERATION! Your friends at camp are focusing their energy directly into you, and you'll now slowly regenerate mental health!","PSYCHIC REGENERATION! Your friends at camp are focusing their energy directly into you, and you'll now slowly regenerate mental health!"
"GLZF044TO","System","INFINITE AMMO! By tapping into the raw power of the nearby Psitanium deposit, you've obtained infinite psychic ammo for PSI Blast and Confusion.","INFINITE AMMO! By tapping into the raw power of the nearby Psitanium deposit, you've obtained infinite psychic ammo for PSI Blast and Confusion."
"GLZD574TO","System","Take log-tunnel to Ford's lab and get a PSI Blast training badge from Ford.","Take log-tunnel to Ford's lab and get a PSI Blast training badge from Ford."
"GLZD575TO","System","Return to Sasha's Lab with your training badge.","Return to Sasha's Lab with your training badge."
"GLZD576TO","System","KILL THE TWO-HEADED DAD MONSTER!","KILL THE TWO-HEADED DAD MONSTER!"
"GLZD577TO","System","A DOUBLE FINE PRODUCTION","A DOUBLE FINE PRODUCTION"
"GLZD578TO","System","MAJESCO","MAJESCO"
"GLZD579TO","System","Fight the Den Mother.","Fight the Den Mother."
"GLZB063TO","System","Candle","Candle"
"GLZD580TO","System","Health Low! Dream Fluff Activated!","Health Low! Dream Fluff Activated!"
"GLZZ000TO","System","Whispering Rock Psychic Summer Camp","Whispering Rock Psychic Summer Camp"
"GLZF046TO","System","INFINITE AMMO upgrade at rank:","INFINITE AMMO upgrade at rank:"
"GLZD581TO","System","Voice Director","Voice Director"
"GLZD582TO","System","Credits","Автори"
"GLZC008TO","System","New PSI power earned!","New PSI power earned!"
"GLZF047TO","System","SUPER CHAIN BLAST! Your Chain Blast can now hit up to 6 enemies in a row!","SUPER CHAIN BLAST! Your Chain Blast can now hit up to 6 enemies in a row!"
"GLZD583TO","System","Are you sure you want to","Are you sure you want to"
"GLZE019TO","System","Mount this pole and move up to climb.","Зачепіться за стовп й рухайтеся вперед, щоб підійматися."
"GLZB064TO","System","You can open a DREAM FLUFF at any time to fully restore your MENTAL HEALTH, and if you lose all your MENTAL HEALTH, they open themselves automatically. Very handy!","You can open a DREAM FLUFF at any time to fully restore your MENTAL HEALTH, and if you lose all your MENTAL HEALTH, they open themselves automatically. Very handy!"
"GLZF048TO","System","PSI POWER UPGRADE EARNED!","PSI POWER UPGRADE EARNED!"
"GLZD584TO","System","Collect reward from Ranger Cruller for completing half of the Scavenger Hunt!","Collect reward from Ranger Cruller for completing half of the Scavenger Hunt!"
"GLZD585TO","System","Collect reward from Ranger Cruller for completing the Scavenger Hunt!","Collect reward from Ranger Cruller for completing the Scavenger Hunt!"
"GLAZ015TO","System","Big-Top Entrance","Big-Top Entrance"
"GLAZ016TO","System","Butcher's Tent","Butcher's Tent"
"GLZD586TO","System","Go see Agent Cruller to get new PSI power!","Go see Agent Cruller to get new PSI power!"
"GLZZ001TO","System","Press {AButton} to Start a New Game","Натисніть {AButton} для початку нової гри"
"GLZZ002TO","System","Press {AButton} to Continue","Натисніть {AButton} для продовження"
"GLZZ003TO","System","Press {AButton} to Load a Saved Game","Натисніть {AButton} для завантеження гри"
"GLZZ004TO","System","Press {AButton} for Options","Press {AButton} for Options"
"GLZD587TO","System","Saving autosave. Please don't turn off your Xbox console.","Saving autosave. Please don't turn off your Xbox console."
"GLZF049TO","System","Bonus scene at rank 100!","Bonus scene at rank 100!"
"GLZZ005TO","System","Developed by Double Fine Productions, Inc.  (c) 2005 Double Fine Productions, Inc.  All rights reserved.  Published & distributed by Majesco Entertainment Company. (c) 2005 Majesco Entertainment Company.  All Rights Reserved.","Розроблено компанією Double Fine Productions, Inc.  (c) 2005 Double Fine Productions, Inc.  Усі права захищено.  Видано та розповсюджено компанією Majesco Entertainment Company. (c) 2005 Majesco Entertainment Company.  Усі права захищено."
"GLZE020TO","System","This profile appears to be damaged and cannot be used. Press {Abutton} to continue.","This profile appears to be damaged and cannot be used. Press {Abutton} to continue."
"GLZE021TO","System","Damaged Save Game","Damaged Save Game"
"GLPC000TO","System","Move Forward","Move Forward"
"GLPC001TO","System","Move Backward","Move Backward"
"GLPC002TO","System","Move Left","Move Left"
"GLPC003TO","System","Move Right","Move Right"
"GLPC004TO","System","Jump","Jump"
"GLPC005TO","System","Attack","Attack"
"GLPC006TO","System","Use","Use"
"GLPC008TO","System","LockOn/Float","LockOn/Float"
"GLPC009TO","System","PSI Power1","PSI Power1"
"GLPC010TO","System","PSI Power2","PSI Power2"
"GLPC011TO","System","PSI Power3","PSI Power3"
"GLPC012TO","System","Inventory Menu","Inventory Menu"
"GLPC013TO","System","PSI Powers Menu","PSI Powers Menu"
"GLPC014TO","System","First Person View","First Person View"
"GLPC015TO","System","Journal","Journal"
"GLPC016TO","System","Stats","Stats"
"GLPC017TO","System","Look Up","Look Up"
"GLPC018TO","System","Look Down","Look Down"
"GLPC019TO","System","Look Left","Look Left"
"GLPC020TO","System","Look Right","Look Right"
"GLPS000TO","System","Checking for Memory Card (PS2) in MEMORY CARD slot 1.","Checking for Memory Card (PS2) in MEMORY CARD slot 1."
"GLPS001TO","System","Please do not remove Memory Card (PS2) from MEMORY CARD slot 1.","Please do not remove Memory Card (PS2) from MEMORY CARD slot 1."
"GLPS002TO","System","Load?","Load?"
"GLPS003TO","System","Error loading.","Помилка завантаження."
